time,siteID,gcc_90,gcc_sd
2019-09-26,BART,0.40394,9.43194225458777e-4
2019-09-27,BART,0.37409,0.00872340092650165
2019-09-28,BART,0.39868,0.001774228881077346
2019-09-29,BART,0.37934,0.002925445969839294
2019-09-30,BART,0.38447,5.581831299229889e-4
2019-10-01,BART,0.38505,9.135984917246988e-4
2019-10-02,BART,0.37928,0.0010666786207663493
2019-10-03,BART,0.36952,6.572437202096996e-4
2019-10-04,BART,0.36872,0.0021204855832029123
2019-10-05,BART,0.35013,0.010544858519212282
2019-10-06,BART,0.36614,4.418509070734577e-4
2019-10-07,BART,0.3622,8.541477757725136e-4
2019-10-08,BART,0.33697,0.0030990722791552645
2019-10-09,BART,0.32783,0.0012976907439520252
2019-10-10,BART,0.323,9.956117274503838e-4
2019-10-11,BART,0.3254,0.0039955417115805
2019-10-12,BART,0.31374,0.001286891648864965
2019-10-13,BART,0.312,0.00247475067389813
2019-10-14,BART,0.31334,0.005051226757442411
2019-10-15,BART,0.31798,0.007255419888973098
2019-10-16,BART,0.31641,0.002211903376123411
2019-10-17,BART,0.3207,0.001070205556452227
2019-10-18,BART,0.32693,0.001946710464515218
2019-10-19,BART,0.32359,0.005467036342237621
2019-10-20,BART,0.31698,3.913568756028505e-4
2019-10-21,BART,0.33194,0.0027597245943634828
2019-10-22,BART,0.3169,0.0034379220171374446
2019-10-23,BART,0.32556,0.0022326174718276877
2019-10-24,BART,0.33099,0.00299101050428358
2019-10-25,BART,0.32985,1.6399664008504903e-4
2019-10-26,BART,0.33406,0.0033773985218671127
2019-10-27,BART,0.33969,0.0021195586371522074
2019-10-28,BART,0.33469,5.404216951339364e-4
2019-10-29,BART,0.33906,0.0011889503544329078
2019-10-30,BART,0.34425,0.002648809006219324
2019-10-31,BART,0.34432,0.0012530285271277436
2019-11-01,BART,0.34649,0.001717863059805673
2019-11-02,BART,0.34456,0.004046851543345457
2019-11-03,BART,0.34581,0.002368208700469534
2019-11-04,BART,0.34603,3.709235335687236e-4
2019-11-05,BART,0.3471,3.4526298760835283e-4
2019-11-06,BART,0.34447,0.0033199450204446984
2019-11-07,BART,0.34655,8.973652135729299e-5
2019-11-08,BART,0.34765,3.4978795675935263e-4
2019-11-09,BART,0.34499,0.0023610676937974116
2019-11-10,BART,0.34712,1.825274304238771e-4
2019-11-11,BART,0.34844,5.682567672006953e-4
2019-11-12,BART,0.35041,4.438890760502383e-4
2019-11-13,BART,0.34392,2.091141900727772e-4
2019-11-14,BART,0.34613,2.472697642788804e-4
2019-11-15,BART,0.34701,2.298191693750687e-4
2019-11-16,BART,0.34421,0.0025977452879804262
2019-11-17,BART,0.34573,0.0016258136173520404
2019-11-18,BART,0.34692,1.0228811649216293e-4
2019-11-19,BART,0.34848,3.5550734083525517e-4
2019-11-20,BART,0.34719,2.924154746177424e-4
2019-11-21,BART,0.34492,0.0029933536305540302
2019-11-22,BART,0.34839,6.509758138395731e-4
2019-11-23,BART,0.34482,0.003162552753452084
2019-11-24,BART,0.34976,2.864326654498998e-4
2019-11-25,BART,0.34892,3.9740736309850565e-4
2019-11-26,BART,0.34534,0.0024179921359234737
2019-11-27,BART,0.34815,1.608253267190345e-4
2019-11-28,BART,0.34711,3.055256427328868e-4
2019-11-29,BART,0.34617,2.7553036056274504e-4
2019-11-30,BART,0.34302,0.0018052204455807736
2019-12-01,BART,0.34542,1.1366568415797443e-4
2019-12-02,BART,0.34596,2.4885747088710183e-4
2019-12-03,BART,0.3486,5.20745746649034e-4
2019-12-04,BART,0.34627,8.572714189300482e-5
2019-12-05,BART,0.34698,5.606389780183544e-4
2019-12-06,BART,0.34604,2.6992062325272617e-4
2019-12-07,BART,0.34371,6.891149603451008e-4
2019-12-08,BART,0.34516,6.994722865073743e-4
2019-12-09,BART,0.34685,2.1699066565083444e-4
2019-12-10,BART,0.34759,1.4241717965619459e-4
2019-12-11,BART,0.34418,0.0015673161258557106
2019-12-12,BART,0.34323,0.002462721973088871
2019-12-13,BART,0.34621,4.7618677350942006e-4
2019-12-14,BART,0.34686,7.678803052984944e-4
2019-12-15,BART,0.34615,1.8052616521305707e-4
2019-12-16,BART,0.34391,0.002189511324567226
2019-12-17,BART,0.349,5.858224290408697e-4
2019-12-18,BART,0.34429,4.570864322320344e-4
2019-12-19,BART,0.3427,4.92540363621015e-4
2019-12-20,BART,0.34317,0.0023822910996066974
2019-12-21,BART,0.34568,9.323911765576083e-5
2019-12-22,BART,0.34614,2.3482598333442834e-4
2019-12-23,BART,0.34653,0.0010807918857986417
2019-12-24,BART,0.34373,0.0013527934038386588
2019-12-25,BART,0.34632,2.0799325342277437e-4
2019-12-26,BART,0.34565,2.331997864668084e-4
2019-12-27,BART,0.3475,2.1749463610557074e-4
2019-12-28,BART,0.34436,0.0014137595148094667
2019-12-29,BART,0.34553,2.2499828933590508e-4
2019-12-30,BART,0.34922,1.7217077426267137e-4
2019-12-31,BART,0.34834,2.274737930633114e-4
2020-01-01,BART,0.3469,4.6828305586276364e-4
2020-01-02,BART,0.34574,5.592057049138303e-4
2020-01-03,BART,0.34588,1.3263929297465638e-4
2020-01-04,BART,0.34683,2.3760835895417717e-4
2020-01-05,BART,0.34731,2.8837093176273476e-4
2020-01-06,BART,0.3463,3.10951676802254e-4
2020-01-07,BART,0.3456,2.261839598058851e-4
2020-01-08,BART,0.34643,4.0026380331588445e-4
2020-01-09,BART,0.34323,5.800437703399719e-4
2020-01-10,BART,0.34603,1.8910098802880934e-4
2020-01-11,BART,0.34796,3.055000584521951e-4
2020-01-12,BART,0.34679,5.508964493978731e-4
2020-01-13,BART,0.34638,1.1494315365182289e-4
2020-01-14,BART,0.34576,3.699771642153385e-4
2020-01-15,BART,0.34549,4.3819230938024783e-4
2020-01-16,BART,0.35156,5.637790216974339e-4
2020-01-17,BART,0.34269,4.0986578191362503e-4
2020-01-18,BART,0.34512,1.567376594107114e-4
2020-01-19,BART,0.34603,3.0370474383612834e-4
2020-01-20,BART,0.34313,5.784742055879475e-4
2020-01-21,BART,0.345,0.001332691212455118
2020-01-22,BART,0.34395,0.0016723380798957476
2020-01-23,BART,0.34581,5.675688576404298e-4
2020-01-24,BART,0.34615,1.59736947025098e-4
2020-01-25,BART,0.34558,1.8976376291137464e-4
2020-01-26,BART,0.34638,3.8824207891048775e-4
2020-01-27,BART,0.34594,1.8955251708878006e-4
2020-01-28,BART,0.34523,2.4045780825546626e-4
2020-01-29,BART,0.34365,0.0012535331298992878
2020-01-30,BART,0.34387,9.246790949142452e-4
2020-01-31,BART,0.34422,5.605821303769511e-4
2020-02-01,BART,0.34564,2.0276705142320482e-4
2020-02-02,BART,0.3456,2.48030679471686e-4
2020-02-03,BART,0.34629,4.912129161367731e-4
2020-02-04,BART,0.34621,1.9442977852044554e-4
2020-02-05,BART,0.34464,3.496035982629114e-4
2020-02-06,BART,0.34892,1.1845635724362031e-4
2020-02-07,BART,0.3509,3.1806744246963645e-4
2020-02-08,BART,0.34275,1.6050160657852066e-4
2020-02-09,BART,0.34488,5.777120248648736e-4
2020-02-10,BART,0.34928,6.621245952174205e-4
2020-02-11,BART,0.34754,2.186534710636073e-4
2020-02-12,BART,0.34502,8.986142619814939e-5
2020-02-13,BART,0.3485,5.079367632985506e-4
2020-02-14,BART,0.34276,2.777217077197629e-4
2020-02-15,BART,0.34325,7.13913645952754e-4
2020-02-16,BART,0.34567,2.6886465755399997e-4
2020-02-17,BART,0.34371,9.758911991882433e-4
2020-02-18,BART,0.34987,6.26701764829816e-5
2020-02-19,BART,0.34515,5.586874194512194e-4
2020-02-20,BART,0.34302,5.785740162199713e-4
2020-02-21,BART,0.34341,0.0012668237800877876
2020-02-22,BART,0.34433,0.0014903529920177773
2020-02-23,BART,0.34493,4.399291506038449e-4
2020-02-24,BART,0.34524,5.908103103849332e-4
2020-02-25,BART,0.34637,1.5311406978898667e-4
2020-02-26,BART,0.34628,2.001470031180656e-4
2020-02-27,BART,0.35108,5.413099696710825e-4
2020-02-28,BART,0.34437,1.4366118871447873e-4
2020-02-29,BART,0.34504,3.72173986084966e-4
2020-03-01,BART,0.3432,6.687397785600702e-4
2020-03-02,BART,0.34629,1.7891236025791688e-4
2020-03-03,BART,0.34592,2.1371972873129722e-4
2020-03-04,BART,0.34608,1.4453479067092165e-4
2020-03-05,BART,0.34494,9.7576930277853e-4
2020-03-06,BART,0.34579,2.0226778068205875e-4
2020-03-07,BART,0.34389,6.019483115649743e-4
2020-03-08,BART,0.3445,0.0015958471104714246
2020-03-09,BART,0.34587,3.392377433756605e-4
2020-03-10,BART,0.347,2.1006821049656245e-4
2020-03-11,BART,0.34551,1.487504416045676e-4
2020-03-12,BART,0.34618,9.731125110611961e-5
2020-03-13,BART,0.34716,2.0763331099978976e-4
2020-03-14,BART,0.34446,1.881874879269246e-4
2020-03-15,BART,0.34449,1.7919380114097083e-4
2020-03-16,BART,0.34454,6.751306582538653e-4
2020-03-17,BART,0.34857,2.2105923114285322e-4
2020-03-18,BART,0.34509,3.884414173255499e-4
2020-03-19,BART,0.34686,1.758495704531888e-4
2020-03-20,BART,0.34814,2.9478632870578124e-4
2020-03-21,BART,0.34377,8.919926960440465e-4
2020-03-22,BART,0.34364,0.0020277755497095837
2020-03-23,BART,0.34789,7.066577178550271e-4
2020-03-24,BART,0.34429,9.11244360246817e-4
2020-03-25,BART,0.34534,1.5810506581617076e-4
2020-03-26,BART,0.34469,3.9092890370897643e-4
2020-03-27,BART,0.3437,7.589489620117885e-4
2020-03-28,BART,0.34603,8.790281275247365e-5
2020-03-29,BART,0.34697,8.807815638768052e-5
2020-03-30,BART,0.34586,4.934046648191519e-4
2020-03-31,BART,0.34433,7.481027365875592e-4
2020-04-01,BART,0.3455,8.715981333862309e-5
2020-04-02,BART,0.34675,2.7203596775997747e-4
2020-04-03,BART,0.34478,2.8495999647641695e-4
2020-04-04,BART,0.34623,1.7125067436184058e-4
2020-04-05,BART,0.34671,7.555751964900995e-5
2020-04-06,BART,0.34377,0.0013010674581328487
2020-04-07,BART,0.34393,5.80123139637491e-4
2020-04-08,BART,0.34566,1.5386185163242082e-4
2020-04-09,BART,0.35153,7.862997558962129e-4
2020-04-10,BART,0.3472,4.5722985779271487e-4
2020-04-11,BART,0.3436,2.784291973898983e-4
2020-04-12,BART,0.34561,2.1773459222884273e-4
2020-04-13,BART,0.34818,4.6768228531770574e-4
2020-04-14,BART,0.34422,2.5226273637472444e-4
2020-04-15,BART,0.34359,1.6260242737350055e-4
2020-04-16,BART,0.34313,2.02995208549062e-4
2020-04-17,BART,0.34264,1.0134463327614831e-4
2020-04-18,BART,0.34384,1.6508291546853934e-4
2020-04-19,BART,0.34474,4.446025053405634e-4
2020-04-20,BART,0.34217,2.548528034544016e-4
2020-04-21,BART,0.34344,2.4337912307965321e-4
2020-04-22,BART,0.34209,1.3363321718305743e-4
2020-04-23,BART,0.34125,0.0011607317860658705
2020-04-24,BART,0.34399,1.0385795637331589e-4
2020-04-25,BART,0.34238,4.1045787076564706e-4
2020-04-26,BART,0.34405,1.8199136557227013e-4
2020-04-27,BART,0.33907,6.014693695018701e-4
2020-04-28,BART,0.34345,6.235546553136352e-5
2020-04-29,BART,0.34325,5.512821419200874e-4
2020-04-30,BART,0.34419,4.674821397876143e-4
2020-05-01,BART,0.34441,5.758840997340804e-4
2020-05-02,BART,0.34266,7.887624447739104e-4
2020-05-03,BART,0.34546,7.642222403549096e-4
2020-05-04,BART,0.34477,8.373427357676674e-5
2020-05-05,BART,0.34411,6.808838301825588e-4
2020-05-06,BART,0.34494,8.963163617875442e-5
2020-05-07,BART,0.34411,3.5926593242899957e-4
2020-05-08,BART,0.34429,7.18756749746446e-5
2020-05-09,BART,0.34848,8.370790099982216e-4
2020-05-10,BART,0.34493,0.0011071085673952632
2020-05-11,BART,0.34603,0.00016452358431519039
2020-05-12,BART,0.3438,9.057390929455331e-4
2020-05-13,BART,0.34352,5.989665235441191e-4
2020-05-14,BART,0.34601,5.984628527506485e-4
2020-05-15,BART,0.35325,4.792809239701056e-4
2020-05-16,BART,0.35537,0.0013809344863208355
2020-05-17,BART,0.36035,0.001705018725015381
2020-05-18,BART,0.37218,0.0025137384031739996
2020-05-19,BART,0.37762,0.001377615828827743
2020-05-20,BART,0.38734,0.0012172528360775297
2020-05-21,BART,0.4074,0.0011076603629235095
2020-05-22,BART,0.41308,0.004085583039850042
2020-05-23,BART,0.42358,0.004019440330621735
2020-05-24,BART,0.44022,0.0015935034050923182
2020-05-25,BART,0.45447,0.001028987237381429
2020-05-26,BART,0.46359,0.004372696011405705
2020-05-27,BART,0.44205,0.0045077502420717485
2020-05-28,BART,0.46282,9.377009662151472e-4
2020-05-29,BART,0.46852,0.0010154885423242542
2020-05-30,BART,0.46218,0.002247445134514536
2020-05-31,BART,0.45956,0.0021002828486872613
2020-06-01,BART,0.45221,9.649566800047123e-4
2020-06-02,BART,0.45483,4.6314354631128436e-4
2020-06-03,BART,0.46303,0.001627877644702597
2020-06-04,BART,0.45903,0.0015770170736590695
2020-06-05,BART,0.45957,3.7857723122237415e-4
2020-06-06,BART,0.45916,7.390478430289384e-4
2020-06-07,BART,0.45493,5.543016139104045e-4
2020-06-08,BART,0.44357,0.0013598671815396551
2020-06-09,BART,0.45765,6.252141889311322e-4
2020-06-10,BART,0.45482,0.0019471586520688326
2020-06-11,BART,0.45849,0.0012687732149680795
2020-06-12,BART,0.44368,0.0033483282154483165
2020-06-13,BART,0.44616,5.900728422692232e-4
2020-06-14,BART,0.44868,5.048596491165906e-4
2020-06-15,BART,0.44616,5.201687889325984e-4
2020-06-16,BART,0.42468,0.004470041591551908
2020-06-17,BART,0.42611,0.00208122231589114
2020-06-18,BART,0.42624,0.002641173905980562
2020-06-19,BART,0.45253,6.118017552729808e-4
2020-06-20,BART,0.45391,0.0015163025383329847
2020-06-21,BART,0.45283,0.0016322888644914632
2020-06-22,BART,0.45131,7.188604917023972e-4
2020-06-23,BART,0.43083,0.0039025450931516005
2020-06-24,BART,0.45232,7.095852482188415e-4
2020-06-25,BART,0.42827,0.0038683906243885302
2020-06-26,BART,0.44659,7.989148568974205e-4
2020-06-27,BART,0.44741,6.40200352568289e-4
2020-06-28,BART,0.45401,0.0015505173461836342
2020-06-29,BART,0.45983,8.842739634575841e-4
2020-06-30,BART,0.45127,4.58166854910717e-4
2020-07-01,BART,0.45118,0.0017577524243493814
2020-07-02,BART,0.44772,0.0032649438521283936
2020-07-03,BART,0.44703,6.325111598595957e-4
2020-07-04,BART,0.43545,0.0021115565787603566
2020-07-05,BART,0.44623,5.623992248956872e-4
2020-07-06,BART,0.43927,0.004681127913489326
2020-07-07,BART,0.44223,9.853021424094809e-4
2020-07-08,BART,0.44157,6.292511587723288e-4
2020-07-09,BART,0.44261,0.0014947704978438882
2020-07-10,BART,0.44219,8.754494824526044e-4
2020-07-11,BART,0.44845,0.0016664641934836903
2020-07-12,BART,0.44439,0.001071749018746312
2020-07-13,BART,0.44242,5.525467567250328e-4
2020-07-14,BART,0.45671,0.003130031846026957
2020-07-15,BART,0.44353,0.001410821622101017
2020-07-16,BART,0.44283,0.0016074155324238798
2020-07-17,BART,0.44749,0.00101817764377623
2020-07-18,BART,0.43996,0.0017259096248243124
2020-07-19,BART,0.43538,0.0010300920983195743
2020-07-20,BART,0.4414,6.144912400365235e-4
2020-07-21,BART,0.43919,0.00068226699065000165
2020-07-22,BART,0.44109,5.918845157629882e-4
2020-07-23,BART,0.44143,2.2566115920890238e-4
2020-07-24,BART,0.43583,0.0010788557460644685
2020-07-25,BART,0.43021,0.00273059124194968
2020-07-26,BART,0.44004,4.5071901740781193e-4
2020-07-27,BART,0.4414,7.894621511911002e-4
2020-07-28,BART,0.44031,8.287561331074859e-4
2020-07-29,BART,0.41755,0.004822823946229695
2020-07-30,BART,0.43664,0.0010183863436328809
2020-07-31,BART,0.43129,0.002524904382428798
2020-08-01,BART,0.43466,0.0028983911275332138
2020-08-02,BART,0.44132,5.791906865865167e-4
2020-08-03,BART,0.43529,9.99773966495251e-4
2020-08-04,BART,0.44824,0.0021630404259009276
2020-08-05,BART,0.42486,0.004615514281381074
2020-08-06,BART,0.42901,8.165023713676377e-4
2020-08-07,BART,0.4316,0.0013691559390026152
2020-08-08,BART,0.4357,7.208199695981135e-4
2020-08-09,BART,0.43511,5.469153200879824e-4
2020-08-10,BART,0.43456,5.914046665286244e-4
2020-08-11,BART,0.42704,0.0025342512882184243
2020-08-12,BART,0.43441,9.984341618305083e-4
2020-08-13,BART,0.43456,9.703285841530674e-4
2020-08-14,BART,0.43193,0.001032537402396124
2020-08-15,BART,0.43515,6.681878325679467e-4
2020-08-16,BART,0.43444,9.572199448701193e-4
2020-08-17,BART,0.43602,7.555030136759587e-4
2020-08-18,BART,0.43417,0.0011563369334555858
2020-08-19,BART,0.43152,4.5642179918963834e-4
2020-08-20,BART,0.42653,0.0017844101221640909
2020-08-21,BART,0.4333,5.419522416642367e-4
2020-08-22,BART,0.4331,0.001114551836353243
2020-08-23,BART,0.43501,5.086350281259896e-4
2020-08-24,BART,0.4354,8.606807708946118e-4
2020-08-25,BART,0.43318,6.4129125351648e-4
2020-08-26,BART,0.41029,0.0048133076719122985
2020-08-27,BART,0.42882,4.503781340978556e-4
2020-08-28,BART,0.42725,0.001280823121182275
2020-08-29,BART,0.43628,7.495807198095493e-4
2020-08-30,BART,0.42721,0.0012161572300337065
2020-08-31,BART,0.4254,0.0013143089438940904
2020-09-01,BART,0.4273,0.0028629073348893585
2020-09-02,BART,0.4355,0.0010850677774372638
2020-09-03,BART,0.42767,8.358902378876704e-4
2020-09-04,BART,0.40448,0.006429977573198585
2020-09-05,BART,0.4047,0.005066477103954766
2020-09-06,BART,0.4151,0.002003824750983243
2020-09-07,BART,0.42562,5.989794599728705e-4
2020-09-08,BART,0.42278,0.0015980731693805037
2020-09-09,BART,0.41814,0.0015627003928965913
2020-09-10,BART,0.42265,0.0021701862194149876
2020-09-11,BART,0.40044,0.006299265418268703
2020-09-12,BART,0.39709,0.00907500887447702
2020-09-13,BART,0.41596,8.768912084338513e-4
2020-09-14,BART,0.40272,0.0018829930473388667
2020-09-15,BART,0.39929,0.0021098259253080546
2020-09-16,BART,0.39532,0.003645584482463063
2020-09-17,BART,0.4109,5.59374812826329e-4
2020-09-18,BART,0.40848,0.0018324580312592525
2020-09-19,BART,0.3826,0.009969130597591573
2020-09-20,BART,0.39156,0.007349813516556953
2020-09-21,BART,0.37859,0.0055311925348104475
2020-09-22,BART,0.38924,8.527713285374406e-4
2020-09-23,BART,0.39273,0.0028533090063493395
2020-09-24,BART,0.38157,8.377012764532642e-4
2020-09-25,BART,0.37457,0.0026679387537718257
2020-09-26,BART,0.35649,0.005200010102031019
2020-09-27,BART,0.35894,7.126821213714032e-4
2020-09-28,BART,0.35847,0.0010134999421080677
2020-09-29,BART,0.3603,0.0015604941001922093
2020-09-30,BART,0.37163,0.003193150226241622
2020-10-01,BART,0.36644,0.0050624717726600234
2020-10-02,BART,0.36327,0.0038846295353532384
2020-10-03,BART,0.35812,0.002152379010702882
2020-10-04,BART,0.35632,0.0027600526513759474
2020-10-05,BART,0.35636,0.0014439705605004
2020-10-06,BART,0.35851,0.0020766647105394773
2020-10-07,BART,0.35398,0.0010079478314974494
2020-10-08,BART,0.3507,9.3428749759551e-4
2020-10-09,BART,0.34097,0.0059558086345540585
2020-10-10,BART,0.34516,0.0033971163341509365
2020-10-11,BART,NA,NA
2020-10-12,BART,NA,NA
2020-10-13,BART,NA,NA
2020-10-14,BART,0.32865,0.005954883161142389
2020-10-15,BART,0.32664,0.005259463699050763
2020-10-16,BART,0.31794,0.0022406581744420307
2020-10-17,BART,0.31707,0.005323740671247416
2020-10-18,BART,0.31939,4.491045058144685e-4
2020-10-19,BART,0.31855,5.452604320648065e-4
2020-10-20,BART,0.31912,0.003853486097294351
2020-10-21,BART,0.32732,0.002076830237822706
2020-10-22,BART,NA,NA
2020-10-23,BART,0.32572,5.795464799728976e-4
2020-10-24,BART,0.33665,0.002385529000503853
2020-10-25,BART,0.34186,0.002720281077914031
2020-10-26,BART,0.34172,4.3473360362693465e-4
2020-10-27,BART,0.34383,3.7343414576667544e-4
2020-10-28,BART,0.3438,4.6524521908080404e-4
2020-10-29,BART,0.34427,3.565710742901109e-4
2020-10-30,BART,0.34333,8.338262922901614e-5
2020-10-31,BART,0.34286,0.003649041210386912
2020-11-01,BART,0.34645,1.5960156512965555e-4
2020-11-02,BART,0.3466,4.040039527994145e-4
2020-11-03,BART,0.34626,2.444871316675407e-4
2020-11-04,BART,0.34624,0.003182300214162904
2020-11-05,BART,0.34506,0.005074333497361877
2020-11-06,BART,0.34622000000000003,0.0015129331296173858
2020-11-07,BART,0.34691,4.4035958590447395e-4
2020-11-08,BART,0.34554,0.004490603474921787
2020-11-09,BART,0.34506,0.006130343136382807
2020-11-10,BART,0.34496,0.004924394630815048
2020-11-11,BART,0.34933,0.0016261167310058508
2020-11-12,BART,0.34739,7.364516138837021e-5
2020-11-13,BART,0.34737,1.8158676567798612e-4
2020-11-14,BART,0.34603,2.9213998322023555e-4
2020-11-15,BART,0.34663,4.908192252110131e-4
2020-11-16,BART,0.34652,5.80173091694651e-4
2020-11-17,BART,0.34627,2.6359387747992326e-4
2020-11-18,BART,0.34525,5.283121588065755e-4
2020-11-19,BART,0.34578,2.054727311963988e-4
2020-11-20,BART,0.34707,2.164097587297521e-4
2020-11-21,BART,0.34568,0.001321458919188193
2020-11-22,BART,0.34617,2.899224076351805e-4
2020-11-23,BART,0.34586,5.399803004721201e-4
2020-11-24,BART,0.34436,7.500552153824839e-4
2020-11-25,BART,0.34831,3.18732118345964e-4
2020-11-26,BART,0.34708,2.0081151686624315e-4
2020-11-27,BART,0.34605,1.662326866848038e-4
2020-11-28,BART,0.34649,1.486064862484191e-4
2020-11-29,BART,0.34402,0.004985168005274876
2020-11-30,BART,0.34809,0.001037461683580643
2020-12-01,BART,0.34876,2.870301129050527e-4
2020-12-02,BART,0.34676,0.0015892427570438465
2020-12-03,BART,0.34418,0.004356049775066531
2020-12-04,BART,0.34649,1.6601330780196218e-4
2020-12-05,BART,0.34556,3.76143006347963e-4
2020-12-06,BART,0.35196,6.875827519770505e-4
2020-12-07,BART,0.34663,4.8498286315189746e-4
2020-12-08,BART,0.34576,3.3614385890204574e-4
2020-12-09,BART,0.34659,1.496200630440623e-4
2020-12-10,BART,0.34584,3.76733760805446e-4
2020-12-11,BART,0.3464,2.5225974627720324e-4
2020-12-12,BART,0.34753,9.49431279820712e-5
2020-12-13,BART,0.34839,7.138058914104327e-4
2020-12-14,BART,0.34644,1.7339820868598614e-4
2020-12-15,BART,0.3433,0.0026526589352833837
2020-12-16,BART,0.34492,0.002095698478468003
2020-12-17,BART,0.35059,2.7711192758190904e-4
2020-12-18,BART,0.34403,0.001998077093566897
2020-12-19,BART,0.34485,0.0011359466817036175
2020-12-20,BART,0.34498,1.4481799414634228e-4
2020-12-21,BART,0.34413,0.0017049067095191018
2020-12-22,BART,0.3473,3.0989807145878986e-4
2020-12-23,BART,0.34405,6.833259311362899e-4
2020-12-24,BART,0.34783,3.3311920768789926e-4
2020-12-25,BART,0.34672,3.9009483096146783e-4
2020-12-26,BART,0.34465,7.102599248277557e-4
2020-12-27,BART,0.34472,0.0014823455814543121
2020-12-28,BART,0.34888,7.811401400308025e-4
2020-12-29,BART,0.34584,0.0010137402066262577
2020-12-30,BART,0.34671,4.854624977634093e-4
2020-12-31,BART,0.34557,2.2384325419582624e-4
2021-01-01,BART,0.34393,0.0029258113546955363
2021-01-02,BART,0.35247,0.002000705177313891
2021-01-03,BART,0.34496,7.4616254616949e-4
2021-01-04,BART,0.3463,1.7385656297590524e-4
2021-01-05,BART,0.34605,1.314379266856756e-4
2021-01-06,BART,0.34508,1.1429761366623898e-4
2021-01-07,BART,0.34487,0.0015240390783194805
2021-01-08,BART,0.34362,0.0030810444309867214
2021-01-09,BART,0.34643,5.552365188248498e-4
2021-01-10,BART,0.34368,0.0020582604999645412
2021-01-11,BART,0.34571,1.8695999790416403e-4
2021-01-12,BART,0.34449,1.8471823551185823e-4
2021-01-13,BART,0.34517,6.712948195047367e-5
2021-01-14,BART,0.34567,6.332617216942036e-5
2021-01-15,BART,0.34623,2.364215363649021e-4
2021-01-16,BART,0.35288,3.202812698812267e-4
2021-01-17,BART,0.34527,4.769161565811774e-4
2021-01-18,BART,0.34536,1.0421798191819676e-4
2021-01-19,BART,0.34518,1.605863795784746e-4
2021-01-20,BART,0.34578,6.397148918519531e-4
2021-01-21,BART,0.34643,1.3463910339595725e-4
2021-01-22,BART,0.34575,3.478701986403019e-4
2021-01-23,BART,0.34394,1.1835350024570143e-4
2021-01-24,BART,0.34328,5.56245284318451e-5
2021-01-25,BART,0.34329,0.0015030774748861775
2021-01-26,BART,0.34509,5.738113179185481e-4
2021-01-27,BART,0.34692,5.958350148304248e-4
2021-01-28,BART,0.34457,1.4821927495904837e-4
2021-01-29,BART,0.34442,2.632564738432997e-4
2021-01-30,BART,0.34307,3.7594926709408653e-4
2021-01-31,BART,0.34328,4.4652753691624405e-4
2021-02-01,BART,0.34446,1.259063467950184e-4
2021-02-02,BART,0.35217,4.888117637784144e-4
2021-02-03,BART,0.34433,3.5587563982437536e-4
2021-02-04,BART,0.34459,4.3075505611350187e-4
2021-02-05,BART,0.35011,4.3190054079944844e-4
2021-02-06,BART,0.34454,4.6790562627738923e-4
2021-02-07,BART,0.34836,6.434988149934377e-4
2021-02-08,BART,0.34343,9.66282000499763e-4
2021-02-09,BART,0.34747,1.6953780627075772e-4
2021-02-10,BART,0.34532,3.7240645997158945e-4
2021-02-11,BART,0.34426,2.091984352382313e-4
2021-02-12,BART,0.34459,3.014825787771595e-4
2021-02-13,BART,0.34554,6.246108992887375e-5
2021-02-14,BART,0.34538,8.849512842581431e-5
2021-02-15,BART,0.34675,2.930643866010888e-4
2021-02-16,BART,0.35044,7.989652736955601e-4
2021-02-17,BART,0.34363,0.0019032267015652716
2021-02-18,BART,0.34607,1.9797639521221573e-4
2021-02-19,BART,0.34733,1.6875595227596694e-4
2021-02-20,BART,0.34475,2.763242697281842e-4
2021-02-21,BART,0.34368,7.142393127785363e-4
2021-02-22,BART,0.34844,3.43370389652037e-4
2021-02-23,BART,0.34592,1.655841558032031e-4
2016-12-13,SCBI,0.32509,1.6947848457751698e-4
2016-12-14,SCBI,0.32544,0.00237472339098125
2016-12-15,SCBI,0.32584,0.0025885167449285536
2016-12-16,SCBI,0.32565,1.1693313107437367e-4
2016-12-17,SCBI,0.32563,1.7948406785073547e-4
2016-12-18,SCBI,0.32689,1.5496217444977645e-4
2016-12-19,SCBI,0.32496,8.228676834642266e-5
2016-12-20,SCBI,0.32504,0.0029156440881869623
2016-12-21,SCBI,0.32554,6.023974211940465e-5
2016-12-22,SCBI,0.32644,0.0033415345689533464
2016-12-23,SCBI,0.32538,8.414813226248766e-5
2016-12-24,SCBI,0.32604,1.312197487003363e-4
2016-12-25,SCBI,0.32516,0.0029559139285610515
2016-12-26,SCBI,0.32667,2.326328069235825e-4
2016-12-27,SCBI,0.32658,2.0575664643218778e-4
2016-12-28,SCBI,0.32564,0.0022897374268858054
2016-12-29,SCBI,0.32598,0.00031974347115607704
2016-12-30,SCBI,0.32485,3.919199189338846e-4
2016-12-31,SCBI,0.32481,1.4263365947885128e-4
2017-01-01,SCBI,0.32561,2.1196409399437967e-4
2017-01-02,SCBI,0.33354,9.073482728055734e-4
2017-01-03,SCBI,0.3344,4.964700800734896e-4
2017-01-04,SCBI,0.326,4.0105964948991524e-4
2017-01-05,SCBI,0.32434,1.2431730961289772e-4
2017-01-06,SCBI,0.32839,3.9299080115941633e-4
