time,siteID,gcc_90,gcc_sd
2017-07-25,SCBI,0.4201,6.990477499675373e-4
2017-07-26,SCBI,0.41727,0.0012169633041605905
2017-07-27,SCBI,0.41775,7.828490354116146e-4
2017-07-28,SCBI,0.42242,7.836469165357067e-4
2017-07-29,SCBI,0.42351,9.461610996709902e-4
2017-07-30,SCBI,0.40557,2.6551367234867976e-4
2017-07-31,SCBI,0.40697,8.693866944517876e-4
2017-08-01,SCBI,0.41466,8.517291712889208e-4
2017-08-02,SCBI,0.41566,7.733503047633398e-4
2017-08-03,SCBI,0.41545,6.44341747325853e-4
2017-08-04,SCBI,0.40359,0.0031079138443131657
2017-08-05,SCBI,0.41472,7.325850232748004e-4
2017-08-06,SCBI,0.41974,6.363709622795931e-4
2017-08-07,SCBI,0.41745,7.506242300205086e-4
2017-08-08,SCBI,0.4178,3.6178621548405937e-4
2017-08-09,SCBI,0.40429,0.002639929011800691
2017-08-10,SCBI,0.41346,5.734730315883929e-4
2017-08-11,SCBI,0.41606,7.813838733625254e-4
2017-08-12,SCBI,0.41446,0.0012592105781004238
2017-08-13,SCBI,0.41127,0.0015998762380705833
2017-08-14,SCBI,0.42032,8.701705289124316e-4
2017-08-15,SCBI,0.4178,4.862063205291011e-4
2017-08-16,SCBI,0.41825,6.40337116569972e-4
2017-08-17,SCBI,0.40882,0.0025991505428677704
2017-08-18,SCBI,0.4156,0.0013956545277454342
2017-08-19,SCBI,0.40631,0.004131058648524746
2017-08-20,SCBI,0.4049,0.0022291808547682504
2017-08-21,SCBI,0.40405,0.003637690201212847
2017-08-22,SCBI,0.40492,0.0029961254980390858
2017-08-23,SCBI,0.41901,5.677102235816999e-4
2017-08-24,SCBI,0.4147,6.8498997460264e-4
2017-08-25,SCBI,0.41607,5.166836556346655e-4
2017-08-26,SCBI,0.41427,9.829401958264933e-4
2017-08-27,SCBI,0.41023,0.0012551246950004565
2017-08-28,SCBI,0.41033,1.7811266785093505e-4
2017-08-29,SCBI,0.39182,0.008179871422571124
2017-08-30,SCBI,0.41325,7.065954302433796e-4
2017-08-31,SCBI,0.41379,6.080319889543976e-4
2017-09-01,SCBI,0.41945,3.246799120766896e-4
2017-09-02,SCBI,0.40993,0.0015086458753275642
2017-09-03,SCBI,0.41443,6.423687592474799e-4
2017-09-04,SCBI,0.40427,0.0030252036774743147
2017-09-05,SCBI,0.41055,0.001642473905610762
2017-09-06,SCBI,0.41537,4.645761728803673e-4
2017-09-07,SCBI,0.41106,9.94273152630007e-4
2017-09-08,SCBI,0.4103,0.002855965344784888
2017-09-09,SCBI,0.40971,0.002470586584978865
2017-09-10,SCBI,0.41077,0.001444146047224545
2017-09-11,SCBI,0.41127,4.6793308609375866e-4
2017-09-12,SCBI,0.41447,6.067611199926229e-4
2017-09-13,SCBI,0.41263,8.093780502109484e-4
2017-09-14,SCBI,0.41629,7.077344252858453e-4
2017-09-15,SCBI,0.41186,0.0013911643763555909
2017-09-16,SCBI,0.41341,0.002469912670438329
2017-09-17,SCBI,0.41579,5.437250220394859e-4
2017-09-18,SCBI,0.41249,3.740575727813926e-4
2017-09-19,SCBI,0.41347,5.220911234875441e-4
2017-09-20,SCBI,0.40022,0.006004932193877073
2017-09-21,SCBI,0.40446,0.003988428957750214
2017-09-22,SCBI,0.40425,0.002905820963064958
2017-09-23,SCBI,0.38238,5.7015920619435e-4
2017-09-24,SCBI,0.38314,4.747186492211702e-4
2017-09-25,SCBI,0.38431,6.442829347421861e-4
2017-09-26,SCBI,0.38516,4.3860814178583475e-4
2017-09-27,SCBI,0.38246,0.0016543181028164182
2017-09-28,SCBI,0.39634,0.0013653905175099684
2017-09-29,SCBI,0.39671,0.006285139778940187
2017-09-30,SCBI,0.40848,0.0014192503821901766
2017-10-01,SCBI,0.39047,0.008017452567177357
2017-10-02,SCBI,0.38884,0.0065997551025683944
2017-10-03,SCBI,0.38754,0.005914531851468963
2017-10-04,SCBI,0.38637,0.006191320084618787
2017-10-05,SCBI,0.40442,0.0010320890050212225
2017-10-06,SCBI,0.39851,0.0015999235823587674
2017-10-07,SCBI,0.38548,0.006387546406524989
2017-10-08,SCBI,0.4065,3.58549114843556e-4
2017-10-09,SCBI,0.40346,0.0012168474329602831
2017-10-10,SCBI,0.40456,0.0022327877115610436
2017-10-11,SCBI,0.41115,0.001073088071779724
2017-10-12,SCBI,0.40434,0.0012982635410581436
2017-10-13,SCBI,0.40445,0.0017683794495387667
2017-10-14,SCBI,0.40611,3.4461909407344196e-4
2017-10-15,SCBI,0.38499,0.004531786662846231
2017-10-16,SCBI,0.40896,0.0018871717618636388
2017-10-17,SCBI,0.38523,0.008294272858707607
2017-10-18,SCBI,0.38288,0.009234378076469662
2017-10-19,SCBI,0.38231,0.008670095525236987
2017-10-20,SCBI,0.38441,0.006788619372846573
2017-10-21,SCBI,0.38762,0.005060182254522026
2017-10-22,SCBI,0.37658,0.007419490999649337
2017-10-23,SCBI,0.3966,0.0013828848285304131
2017-10-24,SCBI,0.38187,0.0070975362928675035
2017-10-25,SCBI,0.3872,0.00241203567171645
2017-10-26,SCBI,0.38004,0.002788549831590842
2017-10-27,SCBI,0.36933,0.007044457975962546
2017-10-28,SCBI,0.37386,0.00614830530823457
2017-10-29,SCBI,0.38935,0.002097227083263876
2017-10-30,SCBI,0.38134,0.0014737167796190142
2017-10-31,SCBI,0.36529,0.00929681315529627
2017-11-01,SCBI,0.37864,0.0013162726198610686
2017-11-02,SCBI,0.3722,0.0025369618149692808
2017-11-03,SCBI,0.35912,0.0022412402182537933
2017-11-04,SCBI,0.35065,0.0011167665285025644
2017-11-05,SCBI,0.34644,0.0015514987225655238
2017-11-06,SCBI,0.34394,0.002135349683546102
2017-11-07,SCBI,0.33776,4.890590983027046e-4
2017-11-08,SCBI,0.33067,0.004397197071047951
2017-11-09,SCBI,0.33388,0.0029358575553500685
2017-11-10,SCBI,0.32721,6.68678643417938e-4
2017-11-11,SCBI,0.32126,0.004426518643312348
2017-11-12,SCBI,0.31582,7.305902349666162e-4
2017-11-13,SCBI,0.31754,0.0034900191284195988
2017-11-14,SCBI,0.31777,2.4959940884939e-4
2017-11-15,SCBI,0.31816,0.00475862173992359
2017-11-16,SCBI,0.32041,0.0037202966575261174
2017-11-17,SCBI,0.32064,0.004117421479815853
2017-11-18,SCBI,0.32095,9.2180986573779e-5
2017-11-19,SCBI,0.32165,8.264776787484184e-4
2017-11-20,SCBI,0.32198,0.004604429739336872
2017-11-21,SCBI,0.3215,0.0026276629874301253
2017-11-22,SCBI,0.32192,0.0019480752352105937
2017-11-23,SCBI,0.32089,0.003387336205845038
2017-11-24,SCBI,0.32234,0.005653074168764357
2017-11-25,SCBI,0.3228,1.8916704204463756e-4
2017-11-26,SCBI,0.32162,0.002051663589900278
2017-11-27,SCBI,0.32285,0.002144965456550734
2017-11-28,SCBI,0.32372,0.004305304734337652
2017-11-29,SCBI,0.32368,0.006867996642101564
2017-11-30,SCBI,NA,NA
2017-12-01,SCBI,NA,NA
2017-12-02,SCBI,NA,NA
2017-12-03,SCBI,NA,NA
2017-12-04,SCBI,NA,NA
2017-12-05,SCBI,0.32506,8.603487664895593e-5
2017-12-06,SCBI,0.32234,8.352820860436066e-5
2017-12-07,SCBI,0.32329,9.302090429970384e-4
2017-12-08,SCBI,0.32266,5.871323947625864e-5
2017-12-09,SCBI,0.33218,1.9877433107390053e-4
2017-12-10,SCBI,0.3261,2.8275916412727925e-4
2017-12-11,SCBI,0.323,0.001603876442515805
2017-12-12,SCBI,0.32345,1.4067243757708811e-4
2017-12-13,SCBI,0.32323,5.758952303384128e-4
2017-12-14,SCBI,0.32529,8.047503669220801e-4
2017-12-15,SCBI,0.32453,2.22093678525119e-4
2017-12-16,SCBI,0.32334,0.0016291143487258567
2017-12-17,SCBI,0.32422,7.713667700111486e-5
2017-12-18,SCBI,0.32484,4.1465397425727025e-4
2017-12-19,SCBI,0.32437,0.002111795145058789
2017-12-20,SCBI,0.32475,0.0010138482004074297
2017-12-21,SCBI,0.32404,0.0028614953430623237
2017-12-22,SCBI,0.32441,9.806307840843212e-5
2017-12-23,SCBI,0.32439,2.4920741709407053e-4
2017-12-24,SCBI,0.32296,7.116924352899368e-5
2017-12-25,SCBI,0.32265,4.5369805881381915e-4
2017-12-26,SCBI,0.32435,2.3630256979092706e-4
2017-12-27,SCBI,0.32594,4.6687161369424884e-4
2017-12-28,SCBI,0.32353,9.58408842077033e-4
2017-12-29,SCBI,0.32396,0.002114000415113972
2017-12-30,SCBI,0.32577,1.5796150396438604e-4
2017-12-31,SCBI,0.32549,7.648195881702975e-4
2018-01-01,SCBI,0.32452,0.002191476578352917
2018-01-02,SCBI,0.32332,0.0016020480061089087
2018-01-03,SCBI,0.32325,2.1082168110630488e-4
2018-01-04,SCBI,0.32306,1.1482010063661422e-4
2018-01-05,SCBI,0.32411,0.0020493063690638726
2018-01-06,SCBI,0.32359,0.0016453035305848869
2018-01-07,SCBI,0.32429,0.0034872464372747813
2018-01-08,SCBI,0.32437,2.307953417985705e-4
2018-01-09,SCBI,0.3239,0.0037989800008068823
2018-01-10,SCBI,0.3241,0.0021992625335390424
2018-01-11,SCBI,0.32516,9.335454472283387e-5
2018-01-12,SCBI,0.32652,2.6211667132739814e-4
2018-01-13,SCBI,0.3251,0.0012271866807408507
2018-01-14,SCBI,0.32523,0.00263509349994823
2018-01-15,SCBI,0.32501,0.002068928946610409
2018-01-16,SCBI,0.32488,6.919176546498657e-5
2018-01-17,SCBI,0.32549,5.012510471260374e-5
2018-01-18,SCBI,0.325,0.002449548792187275
2018-01-19,SCBI,0.32575,0.0018365146214212099
2018-01-20,SCBI,0.32617,0.0032229107734266177
2018-01-21,SCBI,0.32673,0.0014372549176702649
2018-01-22,SCBI,0.32564,9.117778103848302e-5
2018-01-23,SCBI,NA,NA
2018-01-24,SCBI,0.32413,1.59636147510012e-4
2018-01-25,SCBI,0.32555,4.762430013412576e-4
2018-01-26,SCBI,0.32429,0.003110635251152778
2018-01-27,SCBI,0.32568,0.0019459449245515083
2018-01-28,SCBI,0.32336,0.001166171113043861
2018-01-29,SCBI,0.3249,4.729854810732466e-5
2018-01-30,SCBI,0.32674,2.2246120138676918e-4
2018-01-31,SCBI,NA,NA
2018-02-01,SCBI,NA,NA
2018-02-02,SCBI,NA,NA
2018-02-03,SCBI,NA,NA
2018-02-04,SCBI,NA,NA
2018-02-05,SCBI,0.32466,1.0790811662082312e-4
2018-02-06,SCBI,0.32489,8.809456885203243e-5
2018-02-07,SCBI,0.32299,3.723952278350113e-4
2018-02-08,SCBI,0.32593,8.449590875254603e-4
2018-02-09,SCBI,0.32439,6.65875026578149e-5
2018-02-10,SCBI,0.32511,3.83915424891203e-4
2018-02-11,SCBI,0.32718,1.466147596768611e-4
2018-02-12,SCBI,0.32538,2.4013678075085997e-4
2018-02-13,SCBI,0.32555,0.002270592838166875
2018-02-14,SCBI,0.32625,7.420435104686528e-5
2018-02-15,SCBI,0.32753,4.349879660545147e-4
2018-02-16,SCBI,0.32656,1.2614148195335643e-4
2018-02-17,SCBI,0.33518,6.569275734315681e-4
2018-02-18,SCBI,0.32854,6.046832532282378e-4
2018-02-19,SCBI,0.3263,3.6379271963185426e-4
2018-02-20,SCBI,0.32628,5.501836428105876e-4
2018-02-21,SCBI,0.32898,0.0016432695462499985
2018-02-22,SCBI,0.33304,0.0020882138294607334
2018-02-23,SCBI,0.32829,0.0010378445866903484
2018-02-24,SCBI,0.3362,3.6145361912077865e-4
2018-02-25,SCBI,0.32763,1.675407668939965e-4
2018-02-26,SCBI,0.32684,1.6506810468310554e-4
2018-02-27,SCBI,0.32675,0.003265214810197764
2018-02-28,SCBI,0.32787,1.0052369808930717e-4
2018-03-01,SCBI,0.32787,8.812566167070838e-5
2018-03-02,SCBI,0.32631,8.667966830784307e-5
2018-03-03,SCBI,NA,NA
2018-03-04,SCBI,0.3265,0.0024413870899259557
2018-03-05,SCBI,0.32696,0.0022029105831020126
2018-03-06,SCBI,0.32777,6.634887385045383e-5
2018-03-07,SCBI,0.33312,4.0029825615102454e-4
2018-03-08,SCBI,0.3267,0.0016503136305513883
2018-03-09,SCBI,0.32668,0.0013937208054963777
2018-03-10,SCBI,0.32738,4.2607699026425943e-4
2018-03-11,SCBI,0.32645,0.0011577654367490111
2018-03-12,SCBI,0.32703,7.904208127474872e-5
2018-03-13,SCBI,0.32691,2.2260629196967153e-4
2018-03-14,SCBI,0.32606,0.001406846629443136
2018-03-15,SCBI,0.32724,8.17576907697372e-4
2018-03-16,SCBI,0.32623,2.486039683135061e-4
2018-03-17,SCBI,0.32835,2.0821616024640574e-4
2018-03-18,SCBI,0.32749,0.0010018170685187507
2018-03-19,SCBI,0.32811,3.368844197123097e-4
2018-03-20,SCBI,0.33253,5.202231075535446e-4
2018-03-21,SCBI,0.33418,2.59995859464674e-4
2018-03-22,SCBI,0.32828,1.482674087242244e-4
2018-03-23,SCBI,0.32898,5.636062093196617e-4
2018-03-24,SCBI,0.32875,1.2040730874826997e-4
2018-03-25,SCBI,0.32776,0.0015259276474676486
2018-03-26,SCBI,0.32632,7.599781951759154e-4
2018-03-27,SCBI,0.32624,5.63414337693289e-4
2018-03-28,SCBI,0.32968,8.881299374046018e-4
2018-03-29,SCBI,NA,1.7167970177048154e-4
2018-03-30,SCBI,0.32925,8.483360674080159e-4
2018-03-31,SCBI,0.32716,0.0011404926654740093
2018-04-01,SCBI,0.32889,7.756393018218098e-5
2018-04-02,SCBI,0.3331,0.0011901805872236637
2018-04-03,SCBI,0.32927,2.622474170608827e-4
2018-04-04,SCBI,0.32938,2.631090749216367e-4
2018-04-05,SCBI,0.32777,2.2546139902203854e-4
2018-04-06,SCBI,0.32947,2.1983537068470264e-4
2018-04-07,SCBI,0.32908,1.096936364496672e-4
2018-04-08,SCBI,0.32822,3.043169668725927e-4
2018-04-09,SCBI,0.32995,8.586007601360276e-5
2018-04-10,SCBI,0.32826,2.783816936275403e-4
2018-04-11,SCBI,0.33001,3.6609823595225836e-4
2018-04-12,SCBI,0.33088,3.340979326057372e-4
2018-04-13,SCBI,0.33411,2.1936541129691966e-4
2018-04-14,SCBI,0.33895,7.789181665644202e-4
2018-04-15,SCBI,0.34622000000000003,8.93112169292748e-4
2018-04-16,SCBI,0.3465,3.1486206892698533e-4
2018-04-17,SCBI,0.34289,1.2871357221936708e-4
2018-04-18,SCBI,0.34442,0.001593719356648183
2018-04-19,SCBI,0.34679,3.8998286932550013e-4
2018-04-20,SCBI,0.34486,0.0011425548450195065
2018-04-21,SCBI,0.3479,4.4231256839848105e-4
2018-04-22,SCBI,0.3511,4.3455160516448334e-4
2018-04-23,SCBI,0.35691,2.586407018492286e-4
2018-04-24,SCBI,0.36711,4.36636212470762e-4
2018-04-25,SCBI,0.3653,2.8208494884935466e-4
2018-04-26,SCBI,0.36747,0.0012721339192755775
2018-04-27,SCBI,0.37859,4.5406104057871656e-4
2018-04-28,SCBI,0.38251,0.0019690886075770697
2018-04-29,SCBI,0.37451,0.0034571965240816826
2018-04-30,SCBI,0.37808,0.0023862080108449095
2018-05-01,SCBI,0.38842,0.0021385191733285587
2018-05-02,SCBI,0.4011,0.0034576736936612123
2018-05-03,SCBI,0.41492,0.003353973567612741
2018-05-04,SCBI,0.43571,0.001600328624542663
2018-05-05,SCBI,0.44014,0.0016385011946586957
2018-05-06,SCBI,0.44319,0.0012985021840724081
2018-05-07,SCBI,0.438,0.0017908797318294618
2018-05-08,SCBI,0.43527,0.001934994341604341
2018-05-09,SCBI,0.42531,0.0055177331353980195
2018-05-10,SCBI,0.44838,9.973623428108538e-4
2018-05-11,SCBI,0.44863,0.0016957427515964275
2018-05-12,SCBI,0.45075,6.541706386638017e-4
2018-05-13,SCBI,0.44849,0.001495602673554329
2018-05-14,SCBI,0.4433,0.0045644689764684524
2018-05-15,SCBI,NA,NA
2018-05-16,SCBI,NA,NA
2018-05-17,SCBI,NA,NA
2018-05-18,SCBI,0.43569,0.0016304094369957824
2018-05-19,SCBI,0.4235,0.003101405599704354
2018-05-20,SCBI,0.433,0.002457680188423923
2018-05-21,SCBI,0.43824,9.50560479133132e-4
2018-05-22,SCBI,0.43378,6.166080764959322e-4
2018-05-23,SCBI,0.42882,0.004152104369141611
2018-05-24,SCBI,0.41951,0.0015335419752311845
2018-05-25,SCBI,0.41823,0.001604553994741469
2018-05-26,SCBI,0.4321,5.881977596776473e-4
2018-05-27,SCBI,0.43182,7.678691427633744e-4
2018-05-28,SCBI,0.43214,0.0014595730010198537
2018-05-29,SCBI,0.42588,8.491228117226318e-4
2018-05-30,SCBI,0.42872,8.134528394693955e-4
2018-05-31,SCBI,0.43448,0.003802003391124521
2018-06-01,SCBI,0.42694,0.0017898334959613688
2018-06-02,SCBI,0.43341,7.59323299432616e-4
2018-06-03,SCBI,0.43409,0.0011645954085923048
2018-06-04,SCBI,0.42865,0.0018615569801120949
2018-06-05,SCBI,0.42584,0.0011766884004853337
2018-06-06,SCBI,0.42381,0.0028634629381864363
2018-06-07,SCBI,0.42055,0.00225438979480896
2018-06-08,SCBI,0.42541,2.047422471184212e-4
2018-06-09,SCBI,0.42854,7.396120063925405e-4
2018-06-10,SCBI,0.4251,9.46979021382613e-4
2018-06-11,SCBI,0.4316,7.443624758880535e-4
2018-06-12,SCBI,0.41975,0.002716096376216791
2018-06-13,SCBI,0.42343,8.140864959309583e-4
2018-06-14,SCBI,0.41528,0.0022266658772657384
2018-06-15,SCBI,0.4175,0.002112668725299162
2018-06-16,SCBI,0.41554,0.004726706059515566
2018-06-17,SCBI,0.43194,7.075519347780523e-4
2018-06-18,SCBI,0.42128,0.001448252097234069
2018-06-19,SCBI,0.43047,0.0013578433175819844
2018-06-20,SCBI,0.42317,9.751586043682685e-4
2018-06-21,SCBI,0.43051,5.46542708527808e-4
2018-06-22,SCBI,0.42309,0.0012830472655807727
2018-06-23,SCBI,0.41949,0.0014352099469543567
2018-06-24,SCBI,0.42295,5.192483437132698e-4
2018-06-25,SCBI,0.42263,3.024455424079723e-4
2018-06-26,SCBI,0.4174,0.0015553266057687855
2018-06-27,SCBI,0.41544,9.474613952611471e-4
2018-06-28,SCBI,0.42233,0.0011154046843168182
2018-06-29,SCBI,0.41153,5.381319707647731e-4
2018-06-30,SCBI,0.40919,7.338056863408295e-4
2018-07-01,SCBI,0.41204,7.24772942910749e-4
2018-07-02,SCBI,0.41,0.0019608995120419816
2018-07-03,SCBI,0.41833,0.0017669403898333662
2018-07-04,SCBI,0.42528,0.001674455059207664
2018-07-05,SCBI,0.41755,7.869125709287571e-4
2018-07-06,SCBI,0.42388,6.291317450685968e-4
2018-07-07,SCBI,0.40595,2.3677265768785137e-4
2018-07-08,SCBI,0.40275,0.0014070216707786779
2018-07-09,SCBI,0.404,3.5334905907759176e-4
2018-07-10,SCBI,0.41049,0.0022312440539222194
2018-07-11,SCBI,0.41901,3.807356600807754e-4
2018-07-12,SCBI,0.40949,0.001787955154096771
2018-07-13,SCBI,0.40226,5.012386600070949e-4
2018-07-14,SCBI,0.40256,0.0011274134645284377
2018-07-15,SCBI,0.41656,4.590645986288717e-4
2018-07-16,SCBI,0.4139,0.0014148931884399862
2018-07-17,SCBI,0.4186,8.32298710113821e-4
2018-07-18,SCBI,0.41176,0.0022848708375945046
2018-07-19,SCBI,0.404,7.68642045614028e-4
2018-07-20,SCBI,0.40359,0.0015825193946001823
2018-07-21,SCBI,0.4159,0.0013550024408442575
2018-07-22,SCBI,0.4158,6.558761717375126e-4
2018-07-23,SCBI,0.4149,7.288819506334302e-4
2018-07-24,SCBI,0.41319,0.0011375081688874725
2018-07-25,SCBI,0.4147,8.162534870382067e-4
2018-07-26,SCBI,0.41385,0.0010108647742585297
2018-07-27,SCBI,0.4153,4.0515692349145415e-4
2018-07-28,SCBI,0.41621,8.098462943103229e-4
2018-07-29,SCBI,0.41404,0.001154420081465056
2018-07-30,SCBI,0.41736,5.913173549674665e-4
2018-07-31,SCBI,0.41411,7.446364405341887e-4
2018-08-01,SCBI,0.40776,0.0016174909757815392
2018-08-02,SCBI,0.41625,4.900658331452285e-4
2018-08-03,SCBI,0.41354,7.510454254040881e-4
2018-08-04,SCBI,0.40576,0.0014541318610730536
2018-08-05,SCBI,0.4127,0.0019697020800318052
2018-08-06,SCBI,0.41302,0.001305012203242644
2018-08-07,SCBI,0.41555,0.0015300049998584414
2018-08-08,SCBI,0.41433,8.826766863654277e-4
2018-08-09,SCBI,0.41284,0.0011956795598302703
2018-08-10,SCBI,0.40856,0.0012831564278634737
2018-08-11,SCBI,0.41532,7.368333359030133e-4
2018-08-12,SCBI,0.41461,3.927177955463447e-4
2018-08-13,SCBI,0.41478,7.531058954728183e-4
2018-08-14,SCBI,0.41613,7.598706925443075e-4
2018-08-15,SCBI,0.41006,0.0015034333300679406
2018-08-16,SCBI,0.40971,8.303811763034986e-4
2018-08-17,SCBI,0.41602,5.968404989814994e-4
2018-08-18,SCBI,0.41466,3.455228182901736e-4
2018-08-19,SCBI,0.41547,3.464927928690683e-4
2018-08-20,SCBI,0.41758,0.0018332341445029324
2018-08-21,SCBI,0.40687,7.34074278619419e-4
2018-08-22,SCBI,0.41488,8.009923691959926e-4
2018-08-23,SCBI,0.40058,0.00320433912445136
2018-08-24,SCBI,0.398,0.0036931645685796795
2018-08-25,SCBI,0.40234,0.00172957454954939
2018-08-26,SCBI,0.4067,0.0011402388578983015
2018-08-27,SCBI,0.40942,7.16506148769498e-4
2018-08-28,SCBI,0.40254,0.0023082655384332146
2018-08-29,SCBI,0.40309,0.0033220356188730436
2018-08-30,SCBI,0.41081,8.299373017872871e-4
2018-08-31,SCBI,0.40633,0.006521480866634326
2018-09-01,SCBI,NA,NA
2018-09-02,SCBI,NA,NA
2018-09-03,SCBI,NA,NA
2018-09-04,SCBI,NA,NA
2018-09-05,SCBI,0.39637,0.0013079661457267742
2018-09-06,SCBI,0.40421,0.0033444038189922192
2018-09-07,SCBI,0.41031,6.80313613155662e-4
2018-09-08,SCBI,0.41077,0.004351315020561388
2018-09-09,SCBI,0.39892,0.003516771435012859
2018-09-10,SCBI,0.40716,0.0016763371021366834
2018-09-11,SCBI,0.39953,0.002670633805687641
2018-09-12,SCBI,0.40353,0.0027304218763511833
2018-09-13,SCBI,0.41305,6.69233773255142e-4
2018-09-14,SCBI,0.41154,9.932985584014812e-4
2018-09-15,SCBI,0.41192,0.0013378359102883867
2018-09-16,SCBI,0.40904,7.959839145641654e-4
2018-09-17,SCBI,0.41238,0.0028988533761345188
2018-09-18,SCBI,0.41251,7.771983057950022e-4
2018-09-19,SCBI,0.40791,0.0013184176440269716
2018-09-20,SCBI,0.39385,0.0015097436091290933
2018-09-21,SCBI,0.38738,0.001723447837614939
2018-09-22,SCBI,0.4071,7.618318685368672e-4
2018-09-23,SCBI,0.38863,0.002626856707790766
2018-09-24,SCBI,0.40258,0.0017485172289685915
2018-09-25,SCBI,0.40239,7.80940197349803e-4
2018-09-26,SCBI,0.40389,0.001373232255130429
2018-09-27,SCBI,0.40667,5.146676819629861e-4
2018-09-28,SCBI,0.39222,0.0013969249353855847
2018-09-29,SCBI,0.38961,0.00343801445806699
2018-09-30,SCBI,0.39807,0.0016236822349216006
2018-10-01,SCBI,0.3934,0.0034768791072642352
2018-10-02,SCBI,0.39529,9.586694384640059e-4
2018-10-03,SCBI,0.39196,0.0030846309209316036
2018-10-04,SCBI,0.38653,0.003438086573686479
2018-10-05,SCBI,0.39701,8.171286951819804e-4
2018-10-06,SCBI,0.39581,0.004204595077011895
2018-10-07,SCBI,0.38712,0.004004862112126056
2018-10-08,SCBI,0.3907,9.763797763960053e-4
2018-10-09,SCBI,0.39083,4.2403000278907517e-4
2018-10-10,SCBI,0.39523,0.001358968915263722
2018-10-11,SCBI,0.39934,9.062595033139993e-4
2018-10-12,SCBI,0.38343,0.003370257569276459
2018-10-13,SCBI,0.39018,0.0016050824506764053
2018-10-14,SCBI,0.39075,8.776961205337459e-4
2018-10-15,SCBI,0.39228,3.956683500929833e-4
2018-10-16,SCBI,0.38929,2.854330501579026e-4
2018-10-17,SCBI,0.37907,0.0013163639812074786
2018-10-18,SCBI,0.37637,0.003471492931854873
2018-10-19,SCBI,0.37555,0.002706147102280968
2018-10-20,SCBI,0.38165,5.982335275370202e-4
2018-10-21,SCBI,0.38078,0.00132186978904266
2018-10-22,SCBI,0.3677,0.00598834621986567
2018-10-23,SCBI,NA,NA
2018-10-24,SCBI,NA,NA
2018-10-25,SCBI,NA,NA
2018-10-26,SCBI,NA,NA
2018-10-27,SCBI,NA,NA
2018-10-28,SCBI,NA,NA
2018-10-29,SCBI,0.36739,6.232797059400674e-4
2018-10-30,SCBI,0.35795,0.004539846876137508
2018-10-31,SCBI,0.35371,0.0035975177408193843
2018-11-01,SCBI,0.35025,0.0025653784003017276
2018-11-02,SCBI,0.33404,6.629936512762808e-4
2018-11-03,SCBI,0.32794,0.006792090862592622
2018-11-04,SCBI,0.3259,0.00764292156544278
2018-11-05,SCBI,0.3341,3.850519625681051e-4
2018-11-06,SCBI,0.3318,0.0022369409783023248
2018-11-07,SCBI,0.32713,0.003780821749356628
2018-11-08,SCBI,0.32025,0.002729156190443614
2018-11-09,SCBI,0.33326,0.0023543383780517497
2018-11-10,SCBI,0.32087,0.002593989872684911
2018-11-11,SCBI,0.32118,0.004526244435939972
2018-11-12,SCBI,0.32273,2.2541355734901803e-4
2018-11-13,SCBI,0.33154,0.003524141150315488
2018-11-14,SCBI,0.32171,1.7555233535609764e-4
2018-11-15,SCBI,0.33363,5.386203088845214e-4
2018-11-16,SCBI,0.32304,0.0036961253709189954
2018-11-17,SCBI,0.32613,4.0969034648134117e-4
2018-11-18,SCBI,0.32545,0.0011177915186579665
2018-11-19,SCBI,0.32381,1.6499168191772473e-4
2018-11-20,SCBI,0.32406,2.107419894621097e-4
2018-11-21,SCBI,0.32328,0.0044899452659724615
2018-11-22,SCBI,0.32385,3.268851736232312e-4
2018-11-23,SCBI,0.32395,2.3571294891395445e-4
2018-11-24,SCBI,0.3326,7.893902581054812e-4
2018-11-25,SCBI,0.3239,0.0024989779817896286
2018-11-26,SCBI,0.33353,4.5668361932881517e-4
2018-11-27,SCBI,0.32388,6.57065810390157e-4
2018-11-28,SCBI,0.32373,9.101857975833505e-4
2018-11-29,SCBI,0.32467,0.0010895259407238595
2018-11-30,SCBI,0.32656,1.8705716249536595e-4
2018-12-01,SCBI,0.32911,6.612016531455823e-4
2018-12-02,SCBI,0.33218,0.0017704662067906777
2018-12-03,SCBI,0.32543,8.3454653457273e-4
2018-12-04,SCBI,0.32522,1.1269977455023234e-4
2018-12-05,SCBI,0.32884,3.1992734124089775e-4
2018-12-06,SCBI,0.32516,2.881406969251165e-4
2018-12-07,SCBI,0.32382,0.0032118281909472124
2018-12-08,SCBI,0.32549,2.579547500264782e-4
2018-12-09,SCBI,0.32581,1.167998462397634e-4
2018-12-10,SCBI,0.32381,8.854490155755198e-4
2018-12-11,SCBI,0.3247,0.0036088986405770937
2018-12-12,SCBI,0.32509,1.63001064225896e-4
2018-12-13,SCBI,0.32749,0.0011524384086424237
2018-12-14,SCBI,0.32767,2.265337970910506e-4
2018-12-15,SCBI,0.33252,6.994793982466054e-4
2018-12-16,SCBI,0.33419,3.739308705073375e-4
2018-12-17,SCBI,0.32558,0.003041559756950701
2018-12-18,SCBI,0.32554,0.004475818196778358
2018-12-19,SCBI,0.32637,0.0012646946715491878
2018-12-20,SCBI,0.32767,2.2717286414551606e-4
2018-12-21,SCBI,0.32909,7.868005478142591e-4
2018-12-22,SCBI,0.32788,0.0017170026089624018
2018-12-23,SCBI,0.32712,0.002388221909236056
2018-12-24,SCBI,0.32713,4.97286063118023e-4
